Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular,Internet_Access,Parent_Education,Family_Income,Stress_Level (1-10)
S1943,Jessica,Davis,student943@univ.edu,Female,18,Business,82.89,63.41,83.66,66.59,72.83,3.8,80.38,61.7783,D,6.7,Yes,No,Master's,Medium,5
S1944,Ali,Martin,student944@univ.edu,Female,25,Mathematics,43.73,61.18,88.91,64.71,81.92,63.4,47.99,68.0183,D,16.9,No,No,Bachelor's,Low,9
S1945,Fatima,Smith,student945@univ.edu,Female,24,Engineering,48.25,81.07,94.96,59.33,88.07,72.2,95.93,81.9267,B,7.0,No,No,Bachelor's,High,3
S1946,Michael,Thompson,student946@univ.edu,Male,21,Business,67.08,86.9,62.2,61.18,99.57,50.4,73.6,72.3083,C,13.0,No,Yes,None,High,5
S1947,Michael,Lee,student947@univ.edu,Female,18,Business,82.92,86.38,57.24,63.09,50.38,30.7,77.39,60.8633,D,26.6,Yes,Yes,None,High,8
S1948,Ali,Davis,student948@univ.edu,Male,23,Engineering,48.84,42.26,90.31,60.51,65.38,32.5,67.22,59.6967,F,11.1,No,Yes,High School,Low,3
S1949,Jessica,Clark,student949@univ.edu,Male,24,Mathematics,80.95,97.04,45.84,89.94,72.37,31.7,40.96,62.975,D,19.4,Yes,Yes,Master's,Low,1
S1950,Karim,Anderson,student950@univ.edu,Male,25,Mathematics,73.1,96.88,47.32,79.59,73.64,6.0,83.95,64.5633,D,5.7,No,Yes,Master's,Medium,3
S1951,John,Martin,student951@univ.edu,Female,24,Engineering,92.31,96.11,73.44,95.64,88.79,41.6,97.33,82.1517,B,26.2,No,No,None,Medium,5
S1952,Ali,Johnson,student952@univ.edu,Female,23,Business,98.82,93.59,56.78,81.61,86.64,42.2,61.82,70.44,C,26.3,No,Yes,Bachelor's,Medium,10
S1953,Ahmed,Brown,student953@univ.edu,Female,23,CS,39.53,91.06,92.95,52.14,90.08,37.3,53.77,69.55,D,20.1,Yes,Yes,Bachelor's,Low,2
S1954,Layla,Taylor,student954@univ.edu,Female,19,Engineering,30.39,60.4,42.03,60.2,81.65,55.6,50.93,58.4683,F,4.8,No,No,None,Medium,10
S1955,Hassan,Harris,student955@univ.edu,Male,25,Engineering,59.62,93.93,87.33,85.97,64.63,41.3,84.81,76.3283,C,5.6,Yes,No,Master's,Low,2
S1956,Lisa,Garcia,student956@univ.edu,Male,19,Engineering,43.33,43.77,52.01,57.16,92.06,0.7,58.29,50.665,F,4.6,No,Yes,High School,High,4
S1957,Robert,Wilson,student957@univ.edu,Female,20,Engineering,80.23,67.79,41.45,58.25,73.58,51.9,45.23,56.3667,F,14.8,Yes,No,None,Medium,6
S1958,James,Anderson,student958@univ.edu,Female,25,Engineering,56.52,91.76,96.53,66.27,80.93,51.1,86.53,78.8533,C,20.8,No,No,Bachelor's,High,2
S1959,Michael,Davis,student959@univ.edu,Male,25,CS,75.18,50.53,67.43,60.75,72.14,71.7,53.04,62.5983,D,17.8,Yes,Yes,Master's,Low,3
S1960,Sara,Thompson,student960@univ.edu,Male,24,Engineering,96.87,83.97,87.96,82.86,79.26,64.0,54.18,75.3717,C,17.4,Yes,Yes,Master's,High,6
S1961,Noor,Miller,student961@univ.edu,Male,23,Business,48.67,47.33,83.49,73.15,87.18,49.3,49.69,65.0233,D,13.0,Yes,Yes,Master's,Medium,5
S1962,Fatima,Harris,student962@univ.edu,Male,20,Mathematics,72.25,90.88,74.94,50.13,78.55,44.0,49.73,64.705,D,11.3,No,No,High School,Low,8
S1963,Noor,Taylor,student963@univ.edu,Male,21,Engineering,40.45,88.74,85.16,54.93,89.66,39.7,87.44,74.2717,C,26.2,Yes,Yes,High School,Low,5
S1964,Karim,Lee,student964@univ.edu,Female,25,Mathematics,54.45,52.64,84.4,85.25,68.61,51.4,51.08,65.5633,D,19.8,No,Yes,High School,Low,1
S1965,James,Moore,student965@univ.edu,Male,24,CS,87.03,91.31,74.43,55.47,53.32,83.5,49.78,67.9683,D,7.9,Yes,Yes,Bachelor's,High,10
S1966,Ali,Thompson,student966@univ.edu,Female,18,CS,51.2,68.68,79.23,86.75,59.64,61.2,51.78,67.88,D,2.1,No,No,High School,Low,10
S1967,Emily,Brown,student967@univ.edu,Male,20,Mathematics,33.39,49.06,49.11,60.36,55.9,68.7,82.02,60.8583,D,14.9,No,Yes,High School,Low,10
S1968,Karim,Brown,student968@univ.edu,Male,19,Mathematics,58.19,47.77,50.84,56.05,86.08,44.6,83.38,61.4533,D,20.5,No,Yes,Bachelor's,High,4
S1969,Liam,Moore,student969@univ.edu,Male,24,Mathematics,53.61,72.17,79.62,72.77,93.84,81.1,86.6,81.0167,B,4.9,No,Yes,High School,Low,5
S1970,Maria,Lee,student970@univ.edu,Female,20,Business,90.19,74.59,59.6,56.73,79.82,37.6,41.03,58.2283,F,25.1,Yes,No,Master's,High,7
S1971,Rayan,Brown,student971@univ.edu,Male,21,Business,38.97,81.67,69.79,50.85,54.86,96.9,47.12,66.865,D,9.7,No,No,Master's,High,6
S1972,Michael,Moore,student972@univ.edu,Male,21,CS,48.16,44.5,84.56,57.81,57.04,48.2,43.23,55.89,F,5.4,Yes,No,Bachelor's,High,8
S1973,James,Davis,student973@univ.edu,Male,18,Mathematics,80.32,97.84,65.87,93.1,51.12,22.8,47.59,63.0533,D,9.9,Yes,No,Master's,Medium,3
S1974,Rayan,Williams,student974@univ.edu,Male,22,CS,47.48,47.48,76.97,95.4,70.28,49.6,94.85,72.43,C,19.9,No,No,Master's,High,2
S1975,Jessica,White,student975@univ.edu,Female,23,Business,59.76,50.35,54.77,73.98,55.32,83.7,55.07,62.1983,D,14.2,Yes,Yes,High School,Low,9
S1976,Ahmed,Davis,student976@univ.edu,Male,18,Mathematics,68.77,46.02,63.92,88.17,54.5,16.2,70.98,56.6317,F,17.2,Yes,No,None,Low,3
S1977,Fatima,Williams,student977@univ.edu,Male,23,CS,62.44,51.73,42.55,72.65,62.33,46.2,53.75,54.8683,F,4.2,Yes,No,Master's,High,5
S1978,Emily,Moore,student978@univ.edu,Male,24,Engineering,37.99,51.79,41.05,71.75,67.45,85.9,80.58,66.42,D,14.5,No,No,None,Low,4
S1979,Ahmed,Lee,student979@univ.edu,Male,23,Engineering,99.98,88.22,86.62,80.35,57.83,81.0,96.32,81.7233,B,27.8,No,No,None,Low,2
S1980,Jessica,Thompson,student980@univ.edu,Male,21,Engineering,78.96,68.5,41.93,98.99,70.15,42.6,58.64,63.4683,D,11.2,Yes,Yes,High School,Low,8
S1981,Fatima,Harris,student981@univ.edu,Female,19,Business,32.61,84.94,55.76,61.8,88.41,55.2,89.23,72.5567,C,17.8,No,Yes,Master's,Low,2
S1982,Sarah,Jones,student982@univ.edu,Male,22,CS,86.55,57.86,89.81,91.09,96.46,39.5,76.37,75.1817,C,29.7,Yes,Yes,Bachelor's,Medium,10
S1983,William,Smith,student983@univ.edu,Female,24,Business,37.14,94.48,97.33,57.42,74.25,95.3,69.1,81.3133,B,18.0,Yes,Yes,Bachelor's,Medium,7
S1984,Ali,Garcia,student984@univ.edu,Female,19,Mathematics,86.49,44.02,89.35,63.21,94.17,84.8,97.35,78.8167,C,5.9,Yes,No,High School,High,8
S1985,Rayan,Lee,student985@univ.edu,Male,19,CS,58.75,90.46,79.65,82.96,81.54,66.0,55.57,76.03,C,25.8,Yes,Yes,Master's,High,10
S1986,Fatima,Martin,student986@univ.edu,Female,20,CS,35.85,66.67,41.34,91.81,75.18,58.8,57.39,65.1983,D,20.5,Yes,Yes,None,Medium,5
S1987,Jennifer,Johnson,student987@univ.edu,Male,19,Mathematics,96.28,93.01,71.32,86.87,61.66,98.3,98.35,84.9183,B,12.5,Yes,Yes,High School,Low,5
S1988,Jennifer,Davis,student988@univ.edu,Female,25,Business,63.13,45.62,90.56,92.11,69.01,8.5,75.74,63.59,D,4.6,Yes,Yes,None,High,10
S1989,James,Jones,student989@univ.edu,Female,20,Mathematics,80.83,63.53,96.6,83.51,92.4,66.5,43.0,74.2567,C,3.2,No,Yes,High School,Medium,2
S1990,Layla,Thompson,student990@univ.edu,Female,19,Business,59.9,69.66,73.11,62.41,74.38,67.4,88.51,72.5783,C,17.5,Yes,No,None,Medium,2
S1991,Karim,White,student991@univ.edu,Female,20,Business,74.8,93.09,95.57,85.1,64.15,61.0,63.02,76.9883,C,9.0,No,No,High School,Medium,8
S1992,Lisa,Moore,student992@univ.edu,Male,19,Mathematics,30.81,73.65,46.13,57.12,99.06,35.6,85.6,66.1933,D,25.1,No,No,Bachelor's,Low,9
S1993,Fatima,Miller,student993@univ.edu,Female,24,Engineering,72.99,92.82,48.25,62.93,73.98,99.1,85.17,77.0417,C,14.5,Yes,No,High School,High,2
S1994,Emma,Moore,student994@univ.edu,Male,21,CS,71.05,85.4,83.49,67.89,87.77,60.0,88.89,78.9067,C,30.0,Yes,No,High School,Low,4
S1995,Emily,Jackson,student995@univ.edu,Male,23,Engineering,98.67,42.63,55.27,77.81,54.72,33.2,89.8,58.905,F,2.6,Yes,No,Master's,Medium,8
S1996,Sara,Wilson,student996@univ.edu,Male,19,Mathematics,52.25,41.89,51.59,64.46,51.41,56.7,64.12,55.0283,F,3.8,No,Yes,Bachelor's,High,5
S1997,Hassan,Lee,student997@univ.edu,Male,18,Mathematics,62.32,73.07,45.81,53.98,63.54,51.7,99.72,64.6367,D,24.0,No,Yes,None,High,7
S1998,James,Lee,student998@univ.edu,Female,21,Mathematics,78.75,72.97,58.7,75.34,78.36,68.9,92.0,74.3783,C,11.2,No,No,High School,Low,2
S1999,Hassan,Johnson,student999@univ.edu,Male,18,Mathematics,99.63,54.78,95.72,94.46,52.22,11.3,68.47,62.825,D,13.8,Yes,Yes,None,Low,7
S2000,Sarah,Miller,student1000@univ.edu,Female,20,CS,66.03,55.59,62.34,52.79,74.28,4.9,75.65,54.2583,F,20.2,No,Yes,Master's,High,10
S2001,James,Jones,student1001@univ.edu,Male,22,Mathematics,99.9,80.94,56.44,95.15,93.08,61.3,65.88,75.465,C,13.5,No,No,Master's,Low,1
S2002,Rayan,Moore,student1002@univ.edu,Female,24,Business,64.3,66.59,72.25,51.46,72.53,95.3,86.08,74.035,C,29.0,Yes,Yes,None,Low,4
S2003,Layla,Anderson,student1003@univ.edu,Female,24,Mathematics,84.83,91.26,51.06,70.94,85.03,5.4,63.79,61.2467,D,11.4,No,Yes,High School,Low,7
S2004,Ali,Jones,student1004@univ.edu,Male,20,Engineering,50.59,97.8,87.89,71.41,94.07,69.4,68.44,81.5017,B,13.2,No,Yes,None,Low,2
S2005,Emma,Jones,student1005@univ.edu,Female,19,CS,56.08,98.34,70.2,97.83,76.67,51.7,63.29,76.3383,C,3.7,Yes,Yes,None,High,9
S2006,Michael,Harris,student1006@univ.edu,Female,20,Engineering,91.22,50.37,75.73,97.09,72.2,78.6,40.82,69.135,D,24.5,No,Yes,None,Medium,3
S2007,Zeina,Jackson,student1007@univ.edu,Male,20,CS,94.37,43.21,71.73,61.44,87.99,47.9,53.68,60.9917,D,11.7,No,Yes,None,High,6
S2008,Rayan,Jones,student1008@univ.edu,Female,22,Engineering,51.68,47.4,73.45,87.56,75.17,87.9,61.72,72.2,C,23.1,No,Yes,High School,High,7
S2009,James,Moore,student1009@univ.edu,Female,22,Mathematics,53.7,48.74,51.81,94.0,55.57,94.4,49.25,65.6283,D,22.0,No,No,None,High,10
S2010,Amira,Brown,student1010@univ.edu,Female,25,Mathematics,83.49,54.57,57.61,82.08,87.11,48.9,41.84,62.0183,D,26.3,No,Yes,High School,Medium,6
S2011,Noor,Williams,student1011@univ.edu,Male,19,Mathematics,97.36,89.6,55.3,85.74,59.72,38.7,99.66,71.4533,C,29.4,No,Yes,Master's,High,4
S2012,Sarah,Miller,student1012@univ.edu,Female,18,CS,90.05,91.79,87.27,87.02,75.74,71.5,63.78,79.5167,C,15.3,No,Yes,None,Medium,3
S2013,James,Wilson,student1013@univ.edu,Female,23,Business,48.33,43.21,71.9,90.97,93.95,68.8,68.51,72.89,C,19.3,No,Yes,High School,High,6
S2014,John,Clark,student1014@univ.edu,Male,20,Mathematics,97.22,70.75,55.33,76.94,69.3,62.2,74.76,68.2133,D,29.7,Yes,Yes,Master's,Medium,8
S2015,Fatima,Johnson,student1015@univ.edu,Female,19,Business,88.78,80.86,55.23,61.63,90.51,86.2,99.19,78.9367,C,17.1,No,No,Bachelor's,Medium,3
S2016,Omar,Lee,student1016@univ.edu,Male,25,Engineering,66.5,54.3,87.54,57.55,55.64,64.6,72.98,65.435,D,2.8,Yes,Yes,Bachelor's,High,9
S2017,Liam,Thompson,student1017@univ.edu,Male,20,Engineering,38.48,88.97,40.89,61.5,94.45,1.6,81.5,61.485,D,12.8,No,No,High School,Low,1
S2018,Lisa,Clark,student1018@univ.edu,Female,24,CS,30.78,45.02,57.73,68.63,89.84,28.9,95.04,64.1933,D,8.6,No,No,Bachelor's,High,2
S2019,Fatima,Martin,student1019@univ.edu,Male,25,Business,59.48,85.06,91.37,82.08,59.75,30.9,91.98,73.5233,C,18.5,Yes,Yes,High School,Low,1
S2020,William,Thomas,student1020@univ.edu,Male,18,Business,87.22,56.74,59.77,87.11,68.96,83.4,59.88,69.31,D,27.3,Yes,No,None,High,7
S2021,Robert,Wilson,student1021@univ.edu,Male,19,CS,93.35,63.58,62.26,93.38,85.45,70.4,93.51,78.0967,C,28.4,No,Yes,None,High,6
S2022,Ahmed,Thomas,student1022@univ.edu,Female,25,CS,66.6,40.9,86.38,88.01,71.49,54.8,57.65,66.5383,D,5.9,No,Yes,None,High,8
S2023,Layla,Williams,student1023@univ.edu,Male,24,CS,63.07,99.7,79.62,74.26,80.72,36.4,62.26,72.16,C,18.6,Yes,No,None,Low,10
S2024,William,Thomas,student1024@univ.edu,Male,21,Engineering,31.56,45.22,65.9,85.08,99.41,45.5,97.8,73.1517,C,16.6,Yes,No,High School,Medium,2
S2025,Jennifer,Williams,student1025@univ.edu,Female,20,CS,84.88,61.67,70.63,98.58,55.89,48.7,57.45,65.4867,D,4.5,Yes,No,Master's,Medium,10
S2026,Ali,Brown,student1026@univ.edu,Male,20,Business,36.43,82.77,64.17,56.89,63.31,16.3,76.19,59.9383,F,15.4,Yes,No,High School,High,5
S2027,Amira,Anderson,student1027@univ.edu,Female,20,CS,87.63,60.8,57.62,74.31,91.75,31.9,86.77,67.1917,D,5.5,Yes,Yes,Master's,Medium,1
S2028,Noor,Thompson,student1028@univ.edu,Male,18,CS,74.25,53.17,82.25,67.11,63.76,5.3,50.3,53.6483,F,25.2,No,No,Bachelor's,High,3
S2029,Jennifer,Clark,student1029@univ.edu,Female,22,CS,34.09,69.13,79.12,95.62,75.84,16.1,55.71,65.2533,D,14.7,Yes,Yes,None,Low,7
S2030,Jennifer,Anderson,student1030@univ.edu,Male,25,CS,34.12,61.09,73.75,84.9,97.44,9.1,74.46,66.79,D,29.3,Yes,No,High School,High,2
S2031,Sarah,Jones,student1031@univ.edu,Female,19,CS,82.07,53.64,89.02,89.7,52.66,57.0,51.98,65.6667,D,2.9,Yes,No,Master's,High,1
S2032,Maria,Harris,student1032@univ.edu,Female,19,Business,69.32,59.63,57.58,90.54,57.04,56.7,68.1,64.9317,D,18.6,Yes,No,Master's,Low,10
S2033,James,Wilson,student1033@univ.edu,Female,19,Mathematics,88.54,45.29,77.46,86.05,96.28,97.7,52.13,75.8183,C,10.7,Yes,Yes,High School,Low,5
S2034,Sarah,Davis,student1034@univ.edu,Male,23,Mathematics,45.52,50.99,68.1,64.84,98.54,78.4,83.7,74.095,C,14.3,Yes,No,Bachelor's,Medium,9
S2035,Liam,Thomas,student1035@univ.edu,Female,24,CS,82.17,66.87,75.3,60.95,85.89,25.1,57.97,62.0133,D,17.2,Yes,No,Bachelor's,Medium,4
S2036,Michael,Moore,student1036@univ.edu,Female,20,CS,53.16,43.18,88.98,96.35,85.23,39.3,66.94,69.9967,D,11.4,Yes,No,None,Low,4
S2037,Fatima,Jones,student1037@univ.edu,Male,18,Business,93.16,59.47,42.55,81.45,65.47,2.8,99.41,58.525,F,4.8,Yes,Yes,High School,Low,8
S2038,Karim,Martin,student1038@univ.edu,Female,19,CS,39.96,88.33,82.25,72.26,69.45,68.7,50.63,71.9367,C,19.7,No,No,Bachelor's,Medium,5
S2039,Noor,Brown,student1039@univ.edu,Male,18,CS,76.68,50.93,94.07,89.25,95.0,35.7,97.72,77.1117,C,2.3,No,Yes,High School,Medium,2
S2040,Sarah,Garcia,student1040@univ.edu,Male,23,Business,60.81,93.44,60.39,71.9,52.19,83.5,45.99,67.9017,D,14.4,Yes,Yes,None,High,9
S2041,Liam,Anderson,student1041@univ.edu,Female,18,Engineering,76.65,89.75,42.89,99.13,64.39,67.8,52.97,69.4883,D,10.5,Yes,Yes,High School,Low,5
S2042,Jessica,Johnson,student1042@univ.edu,Male,21,Mathematics,33.19,76.69,98.34,64.21,53.6,30.0,76.81,66.6083,D,4.6,Yes,No,Bachelor's,High,6
S2043,Jessica,Miller,student1043@univ.edu,Female,23,Engineering,33.2,63.28,42.0,70.38,74.34,94.1,40.78,64.1467,D,2.5,No,Yes,High School,High,7
S2044,Noor,White,student1044@univ.edu,Female,22,CS,84.48,93.73,99.77,75.05,84.72,12.5,93.39,76.5267,C,8.1,Yes,No,Master's,High,6
S2045,John,Williams,student1045@univ.edu,Male,24,Mathematics,62.09,85.53,90.79,66.71,50.4,16.1,60.88,61.735,D,2.3,No,Yes,None,Medium,5
S2046,Sara,Thomas,student1046@univ.edu,Male,22,CS,62.16,55.29,74.93,81.39,83.07,57.3,86.75,73.1217,C,8.1,Yes,No,Master's,Low,2
S2047,Maria,Davis,student1047@univ.edu,Male,24,CS,54.93,40.34,85.86,77.05,95.68,51.0,54.58,67.4183,D,6.2,Yes,Yes,None,Medium,8
S2048,John,Johnson,student1048@univ.edu,Male,22,Business,97.04,95.41,67.39,87.71,99.8,55.6,98.92,84.1383,B,14.6,Yes,Yes,Bachelor's,High,10
S2049,Karim,Jackson,student1049@univ.edu,Female,20,Mathematics,33.25,97.2,54.42,83.55,94.12,79.7,93.08,83.6783,B,6.0,No,No,Bachelor's,Low,5
S2050,William,White,student1050@univ.edu,Male,20,CS,93.51,46.87,88.07,92.09,61.28,75.2,40.37,67.3133,D,7.3,Yes,Yes,Bachelor's,Low,6
S2051,Lisa,Smith,student1051@univ.edu,Female,18,Business,69.59,66.02,86.37,75.16,60.57,37.1,73.01,66.3717,D,4.3,No,No,None,Low,2
S2052,Michael,Lee,student1052@univ.edu,Male,18,Business,94.2,68.73,85.94,84.97,92.9,6.7,98.75,72.9983,C,19.0,Yes,No,Bachelor's,High,5
S2053,Sarah,Moore,student1053@univ.edu,Male,19,Engineering,41.77,85.24,49.75,52.7,77.56,61.5,72.2,66.4917,D,19.5,Yes,Yes,Bachelor's,Low,5
S2054,Emma,Wilson,student1054@univ.edu,Female,25,Business,75.84,83.87,95.47,93.01,87.39,6.6,98.44,77.4633,C,28.8,Yes,Yes,Bachelor's,High,1
S2055,Sara,Davis,student1055@univ.edu,Male,18,Business,95.6,81.75,53.14,56.56,85.85,49.8,91.03,69.6883,D,5.6,Yes,Yes,Master's,High,4
S2056,Liam,Johnson,student1056@univ.edu,Male,24,Business,92.04,64.43,63.75,50.14,99.22,5.7,82.91,61.025,D,18.7,No,No,None,Medium,7
S2057,Fatima,Smith,student1057@univ.edu,Male,20,CS,77.87,79.11,99.44,54.48,84.13,81.3,98.7,82.86,B,4.1,No,No,High School,Low,10
S2058,Amira,Martin,student1058@univ.edu,Male,19,CS,48.46,90.53,84.51,91.06,53.34,38.7,49.73,67.9783,D,17.9,Yes,Yes,None,Medium,1
S2059,Lisa,Davis,student1059@univ.edu,Female,24,Business,97.82,65.06,98.18,69.66,97.7,87.7,42.43,76.7883,C,8.5,No,Yes,High School,High,9
S2060,Layla,Thomas,student1060@univ.edu,Female,23,CS,51.22,57.22,85.78,62.74,82.8,44.1,65.89,66.4217,D,29.4,No,Yes,Bachelor's,High,7
S2061,Jessica,Williams,student1061@univ.edu,Female,24,Engineering,61.75,47.77,50.14,56.73,94.1,11.7,57.73,53.0283,F,6.1,Yes,No,Bachelor's,High,6
S2062,Zeina,Lee,student1062@univ.edu,Female,22,Engineering,37.1,70.88,70.79,94.31,51.96,73.5,96.95,76.3983,C,18.6,Yes,No,Bachelor's,High,4
S2063,Amira,Moore,student1063@univ.edu,Male,24,Business,45.44,73.58,88.3,94.37,86.01,96.2,56.9,82.56,B,14.9,Yes,No,High School,Medium,9
S2064,John,Miller,student1064@univ.edu,Male,22,Engineering,96.46,42.08,81.37,53.88,85.32,36.6,80.11,63.2267,D,16.0,Yes,No,Master's,Medium,8
S2065,Karim,Thomas,student1065@univ.edu,Female,25,Business,85.72,64.08,82.73,86.03,99.52,72.2,96.56,83.52,B,27.7,No,Yes,Master's,Low,7
S2066,Jessica,Thompson,student1066@univ.edu,Female,22,Mathematics,57.07,83.69,86.62,69.12,90.34,43.1,94.36,77.8717,C,5.5,Yes,No,Master's,Medium,1
S2067,Jennifer,Williams,student1067@univ.edu,Female,22,CS,87.03,51.12,63.95,57.13,89.33,37.1,62.88,60.2517,D,10.5,No,Yes,High School,Low,1
S2068,William,Wilson,student1068@univ.edu,Male,21,Business,84.38,75.31,47.12,59.08,56.13,81.4,43.16,60.3667,D,20.7,No,Yes,Bachelor's,Low,7
S2069,Rayan,Smith,student1069@univ.edu,Female,23,Business,44.94,88.58,67.17,70.63,82.89,45.8,46.25,66.8867,D,27.4,Yes,Yes,High School,Medium,9
S2070,Rayan,Anderson,student1070@univ.edu,Male,20,CS,35.56,83.79,66.8,95.81,77.85,31.8,52.55,68.1,D,24.8,No,Yes,None,High,8
S2071,James,Wilson,student1071@univ.edu,Female,18,CS,64.81,78.57,49.82,82.41,90.79,2.5,71.74,62.6383,D,24.3,Yes,Yes,None,Medium,8
S2072,Sara,Thompson,student1072@univ.edu,Female,24,Business,58.47,51.7,40.2,63.93,53.1,82.7,95.5,64.5217,D,19.6,No,Yes,None,High,2
S2073,Maria,Anderson,student1073@univ.edu,Female,18,CS,31.77,49.12,91.38,58.91,56.4,30.9,59.19,57.65,F,20.6,Yes,Yes,None,Low,10
S2074,David,Miller,student1074@univ.edu,Male,21,Mathematics,67.04,77.65,45.21,99.67,95.42,19.8,51.89,64.94,D,19.4,No,Yes,None,Low,1
S2075,Hassan,Jones,student1075@univ.edu,Female,21,Business,38.95,62.41,76.92,91.36,92.99,68.3,94.57,81.0917,B,6.2,Yes,No,Bachelor's,High,10
S2076,Omar,Martin,student1076@univ.edu,Male,18,Business,55.45,68.42,81.61,94.72,91.58,78.2,53.53,78.01,C,8.3,No,Yes,Master's,Low,8
S2077,Michael,Brown,student1077@univ.edu,Male,25,CS,65.8,63.35,69.87,97.98,88.22,80.7,89.79,81.6517,B,7.6,Yes,Yes,High School,Medium,2
S2078,Sara,Thomas,student1078@univ.edu,Male,23,Engineering,92.51,73.5,73.61,98.1,85.3,96.4,69.58,82.7483,B,24.2,No,No,Master's,Medium,8
S2079,Omar,Taylor,student1079@univ.edu,Female,22,Engineering,40.16,98.78,97.85,99.11,99.12,14.2,49.68,76.4567,C,21.9,Yes,Yes,Master's,Medium,3
S2080,Jessica,Lee,student1080@univ.edu,Male,20,Engineering,81.4,61.22,43.43,59.15,94.42,99.3,60.25,69.6283,D,12.4,Yes,No,Bachelor's,High,8
S2081,Layla,Miller,student1081@univ.edu,Male,19,CS,49.01,81.02,69.51,55.23,61.82,48.6,58.92,62.5167,D,26.0,No,Yes,Master's,Low,1
S2082,Yusuf,Brown,student1082@univ.edu,Male,24,Engineering,58.09,43.44,87.07,83.2,61.46,82.8,68.41,71.0633,C,12.2,Yes,No,Master's,Medium,1
S2083,Jessica,Taylor,student1083@univ.edu,Female,19,Engineering,95.57,79.58,62.1,71.41,86.02,7.2,73.97,63.38,D,27.7,No,No,None,Medium,1
S2084,Fatima,Brown,student1084@univ.edu,Female,21,Business,61.56,69.8,88.29,53.01,90.17,81.1,41.09,70.5767,C,6.7,Yes,Yes,High School,High,8
S2085,Ahmed,Johnson,student1085@univ.edu,Male,20,Business,35.13,52.11,54.62,85.82,95.3,62.0,67.77,69.6033,D,17.9,No,No,High School,High,9
S2086,Emily,Garcia,student1086@univ.edu,Male,20,Mathematics,64.34,69.03,44.79,80.1,88.52,13.2,79.12,62.46,D,20.9,Yes,No,Master's,High,10
S2087,Lisa,Lee,student1087@univ.edu,Female,24,Business,46.61,78.24,52.48,81.55,78.58,91.6,81.58,77.3383,C,7.7,Yes,No,Master's,Medium,4
S2088,Maria,Martin,student1088@univ.edu,Female,20,Engineering,38.73,42.74,47.26,53.46,92.11,77.5,69.18,63.7083,D,12.6,No,No,Master's,Medium,1
S2089,Noor,Davis,student1089@univ.edu,Male,20,Mathematics,97.77,67.86,58.37,77.24,88.13,49.6,57.86,66.51,D,14.5,No,No,High School,Medium,4
S2090,Michael,Anderson,student1090@univ.edu,Female,18,Business,90.05,41.98,64.4,67.65,84.95,47.0,42.26,58.04,F,22.7,No,No,Bachelor's,Medium,8
S2091,Emma,Smith,student1091@univ.edu,Female,20,Mathematics,45.59,52.35,81.68,79.68,85.95,17.9,60.99,63.0917,D,6.5,Yes,No,None,High,4
S2092,Robert,Moore,student1092@univ.edu,Male,19,Business,72.99,94.97,77.25,77.98,78.5,33.5,63.61,70.9683,C,27.8,No,No,Bachelor's,Medium,6
S2093,Karim,Wilson,student1093@univ.edu,Female,21,Business,79.63,87.13,87.5,65.27,56.07,56.9,76.21,71.5133,C,8.8,Yes,No,Master's,High,8
S2094,David,Miller,student1094@univ.edu,Female,24,Business,31.2,85.54,90.21,84.98,58.57,22.5,75.6,69.5667,D,16.0,Yes,No,Bachelor's,High,9
S2095,Zeina,Martin,student1095@univ.edu,Female,19,Engineering,41.04,98.04,99.86,88.01,72.28,6.1,50.4,69.115,D,26.1,Yes,No,Master's,Medium,9
S2096,Jessica,Garcia,student1096@univ.edu,Female,24,Business,53.57,88.02,47.91,88.89,51.86,1.0,58.11,55.965,F,17.9,No,No,High School,Low,10
S2097,John,Thompson,student1097@univ.edu,Male,18,Engineering,92.81,92.48,46.4,88.94,60.2,86.4,60.0,72.4033,C,13.0,No,No,Bachelor's,Medium,10
S2098,Sarah,Harris,student1098@univ.edu,Male,24,CS,94.59,76.57,96.66,63.05,68.02,29.8,55.56,64.9433,D,11.2,No,Yes,High School,Low,4
S2099,Jennifer,Lee,student1099@univ.edu,Female,18,Engineering,50.76,51.01,89.73,57.88,83.54,13.6,91.48,64.54,D,7.5,No,No,Bachelor's,Medium,7
S2100,Omar,Smith,student1100@univ.edu,Male,22,Engineering,76.43,82.85,64.94,87.07,83.74,65.8,86.89,78.5483,C,17.1,Yes,Yes,Master's,High,3
S2101,Fatima,Wilson,student1101@univ.edu,Female,18,Engineering,92.03,79.23,78.8,98.61,71.91,28.6,67.95,70.85,C,7.3,Yes,No,Bachelor's,Medium,1
S2102,Sara,Miller,student1102@univ.edu,Female,18,Engineering,41.34,73.55,96.66,71.11,66.92,44.8,60.21,68.875,D,26.4,Yes,Yes,Bachelor's,Low,9
S2103,Sara,Clark,student1103@univ.edu,Male,18,Engineering,31.14,59.81,74.42,55.39,60.22,1.0,41.32,48.6933,F,7.5,No,No,None,Low,2
S2104,Yusuf,Jackson,student1104@univ.edu,Female,23,CS,60.63,65.61,86.55,80.48,67.37,81.4,54.95,72.7267,C,23.0,Yes,No,Master's,Low,1
